image_filename,region_id,gt_text,pred_text,cer,wer,iou_with_best,matched_conf
25796-1-1200_page1.png,FePW_jecYs,17-2 x 10-0,17-2X100,0.363636364,1,0.83781965,0.477958148
25796-1-1200_page1.png,O9cy9DQhOz,VAULTED CLG,VAULTEDCLG,0.090909091,1,0.663044012,0.999784735
25796-1-1200_page1.png,IJT2zHab0m,Fyr.,Fyr;,0.25,1,0.731832822,0.805689216
25796-1-1200_page1.png,M4g1x48O24,Bath,Bath,0,0,0.813515615,0.868497485
25796-1-1200_page1.png,z2gktSFdAA,Porch,Porch,0,0,0.930112732,0.999981554
25796-1-1200_page1.png,QqrQpjBo5I,32'-0 x 7-0,32'0x7-0,0.272727273,1,0.847849657,0.342931425
25796-1-1200_page1.png,meGRridBKG,Bedroom 2,Bedroom 2,0,0,0.923378251,0.999162766
25796-1-1200_page1.png,bnKHD9yRnK,11-2 x 11-6,11-2X11-6,0.272727273,1,0.748235294,0.663568834
25796-1-1200_page1.png,1_ntRzPGBU,9-0 CLG,90CLG,0.285714286,1,0.664227855,0.994014995
25796-1-1200_page1.png,DjlYvIL2xs,"43'-0""",2,1,1,0.898302667,0.56094102
26352-1-1200_page1.png,6MLDoEaYnC,PORCH,PORCH,0,0,0.914148148,0.566688626
26352-1-1200_page1.png,m6ZrjegIcz,14-0 x 10-0,140x 10-0,0.181818182,0.666666667,0.80112258,0.445089366
26352-1-1200_page1.png,w2aUoyRf8Y,MUD ROOM,MUD ROOM,0,0,0.908876458,0.8874221
26352-1-1200_page1.png,DjTrhYuXCH,KITCHEN,KITCHEN,0,0,0.877682725,0.99001508
26352-1-1200_page1.png,0D69tbD3p5,18-4 x 11-0,18-4 x 11-0,0,0,0.765827525,0.657040965
26352-1-1200_page1.png,X5XvguGxfi,ROLL - IN,RoowvEn,0.888888889,1,0.394728842,0.025266912
26352-1-1200_page1.png,gzChJOunaX,SHOWER,RoowvEn,1,1,0.335755107,0.025266912
26352-1-1200_page1.png,XKJH6gSdGl,"12"" BENCH","12""benCH",0.444444444,1,0.944250871,0.21841471
26352-1-1200_page1.png,ZfdQ3ov556,BATH,BATH,0,0,0.9013023,0.999978065
26352-1-1200_page1.png,wYMo9Cjf_y,7-9 x 5-0,7-9x5-0,0.222222222,1,0.778457772,0.803391035
26352-1-1200_page1.png,E9Oco8ovbv,PANTRY,PANTRY,0,0,0.86997539,0.99923119
26352-1-1200_page1.png,MolDp4MiZb,3-8 x 5-0,3-8 x 5-0,0,0,0.843874392,0.607085447
26352-1-1200_page1.png,s5d7eUTfgc,WALK IN,WALK IN,0,0,0.859609269,0.973809496
26352-1-1200_page1.png,Dym5pdrVLg,CLOSET,CLOSET,0,0,0.632480147,0.944039608
26352-1-1200_page1.png,3DS-Ox3shs,5-10 x 6-0,5-10* 6-0,0.2,0.666666667,0.79208276,0.872320794
26352-1-1200_page1.png,CUeaTH3bB6,GUEST / FLEX SPACE,Guest / FLEX SPACE,0.222222222,0.25,0.90619941,0.867444974
26352-1-1200_page1.png,803VjpSlkK,12-0 x 12-0,12-0x 12-0,0.090909091,0.666666667,0.8486981,0.786860081
26352-1-1200_page1.png,nDs4U1wuHb,LIVING ROOM,LIVING ROOM,0,0,0.858391574,0.922227581
26352-1-1200_page1.png,HnJoRX9I2M,18-4 x 16-0,18-4 * 16-0,0.090909091,0.333333333,0.897929595,0.612959533
26352-1-1200_page1.png,zPYRoKZaLr,MASTER BEDROOM,MASTER BEDROOM,0,0,0.824849033,0.990658701
26352-1-1200_page1.png,kBK175NkR0,12-0 x 14-0,12-0x14-0,0.181818182,1,0.676533593,0.715360923
26352-1-1200_page1.png,G4SA0D42_d,PORCH,PORCH,0,0,0.815326146,0.998081403
26352-1-1200_page1.png,yfWxGb4l8C,14-0 x 6-0,14-0*6-0,0.3,1,0.76873385,0.75271613
26352-1-1200_page1.png,u8scUpul_8,(OPTIONAL VAULTED CEILING),(OPTIONAL VAULTED CEILING),0,0,0.871525695,0.814152185
27738-1-1200_page1.png,OLwqakpoeT,8' X 20' PATIO,8' X 20' PATIO,0,0,0.877823747,0.611675054
27738-1-1200_page1.png,Vhdqitmqwr,(OPTIONAL),(OPTIONAL),0,0,0.701335577,0.998121687
27738-1-1200_page1.png,UMvifn0uIR,BEDROOM 3,BEDROOM 3,0,0,0.883986581,0.502518266
27738-1-1200_page1.png,91qfXTZNZe,12-0 X 11-6,12-0 X11-6,0.090909091,0.666666667,0.892429545,0.973029431
27738-1-1200_page1.png,eRHdlwGB-G,KITCHEN/DINING,KITCHENDINING,0.071428571,1,0.866297074,0.968618648
27738-1-1200_page1.png,Cy9Foyq3xh,17-8 X 12-6,17-8 X12-6,0.090909091,0.666666667,0.765666719,0.998787152
27738-1-1200_page1.png,T_Ju-fyr-q,LAUNDRY,LAUNDRY,0,0,0.758243471,0.999514564
27738-1-1200_page1.png,Y6HrJoHIdo,14-0 X 6-8,14-0X 6-8,0.1,0.666666667,0.89298433,0.697627898
27738-1-1200_page1.png,mfdMtvuRl9,CLO,CLO,0,0,0.866079868,0.968032465
27738-1-1200_page1.png,W_yu0ZyDwW,TWO CAR GARAGE,Two CAR GARAGE,0.142857143,0.333333333,0.871858613,0.531516345
27738-1-1200_page1.png,MdmDtnBaAF,22-0 X 24-0,22-0 X 24-0,0,0,0.736086775,0.779949566
27738-1-1200_page1.png,HOht5fTtRR,BEDROOM 2,BEDROOM 2,0,0,0.865337208,0.980153294
27738-1-1200_page1.png,#NAME?,12-0 X 11-6,12-0 X11-6,0.090909091,0.666666667,0.861627907,0.98054509
27738-1-1200_page1.png,x0eLsbveWa,GREAT ROOM,GREAT ROOM,0,0,0.864690261,0.997320388
27738-1-1200_page1.png,#NAME?,17-8 X 16-0,17-8 X 16-0,0,0,0.622233263,0.779083755
27738-1-1200_page1.png,2FexS09XYX,MASTER BEDROOM,MASTER BEDROOM,0,0,0.892462338,0.840964594
27738-1-1200_page1.png,5yxdSjF2sx,14-0 X 12-6,14-0 X12-6,0.090909091,0.666666667,0.797081111,0.837443261
27738-1-1200_page1.png,_cdqITTraN,COVERED PORCH,COVERED porcH,0.307692308,0.5,0.924973124,0.594682975
27738-1-1200_page1.png,FSLnqehrs_,"68'-0""","68'-0""",0,0,0.867915746,0.987942811
27738-1-1200_page1.png,xhfIa9pnva,"34'-6""",3,0.833333333,1,0.806902908,0.2936198
27790-1-1200_page1.png,vuxbD_R70A,screen porch,screen,0.5,0.5,0.388319899,0.988770481
27790-1-1200_page1.png,bTyHuoIOL1,16 - 10 x 10 - 0,,1,1,0.20481607,
27790-1-1200_page1.png,C12pB0UqiA,rear porch,rear porch,0,0,0.770143803,0.99395445
27790-1-1200_page1.png,#NAME?,36 - 0 x 10 - 0,36 - 0*10 - 0,0.2,0.428571429,0.725508589,0.348723149
27790-1-1200_page1.png,SQpdXpK3uA,m. bed,"m, bed",0.166666667,0.5,0.829019169,0.857294566
27790-1-1200_page1.png,8KRxKmBpeZ,14 - 3 x 12 - 6,14-3*12-6,0.466666667,1,0.878043971,0.830192944
27790-1-1200_page1.png,Wr-Nx_1C-e,9 - 0 clg,9 - 0 clg,0,0,0.7125,0.943426802
27790-1-1200_page1.png,je2E3CZLZ7,kitchen,kitchen,0,0,0.829962456,0.999744923
27790-1-1200_page1.png,Ny76Gopun-,17 - 6 x 13 - 10,17 - 6x13,0.4375,0.714285714,0.605102448,0.638895091
27790-1-1200_page1.png,y5CyNp_8Kr,vlt clg,vlt clg,0,0,0.673512534,0.918368746
27790-1-1200_page1.png,KlO7MkfGDh,"36"" frid","36"" frid",0,0,0.883022447,0.876810068
27790-1-1200_page1.png,tJDSJ6Oieg,entry,,1,1,0.29532898,
27790-1-1200_page1.png,F1aCA6vPyb,7 - 0 x 5 - 0,"8""85-0",0.769230769,1,0.309232872,0.541975053
27790-1-1200_page1.png,MWw8boLpVI,9 - 0 clg,9 - 0 clg,0,0,0.742659533,0.925727247
27790-1-1200_page1.png,UAhYHpuBvy,pantry,Pagty,0.5,1,0.42,0.2391783
27790-1-1200_page1.png,FCM99UV8mN,5 - 0 x 6 - 5,,1,1,0.270379594,
27790-1-1200_page1.png,BGm5fW7QHn,9 - 0 clg,9 -0 clg,0.111111111,0.5,0.752653533,0.679294411
27790-1-1200_page1.png,kZ8noUSYp4,canning,canning,0,0,0.703628692,0.999934487
27790-1-1200_page1.png,Lm6PM4C8aj,kitchen,kitchen,0,0,0.84390684,0.999330968
27790-1-1200_page1.png,CtKxtEIWMw,12 - 7 x 9 - 4,12 - 7*9 -4,0.285714286,0.714285714,0.797144132,0.382007121
27790-1-1200_page1.png,e6L9ctBmP1,9 - 0 clg,9 - 0 clg,0,0,0.839884154,0.627492239
27790-1-1200_page1.png,gHXpuizpnw,m. bath,m. bath,0,0,0.813688094,0.634437501
27790-1-1200_page1.png,RPPmKBqIR6,14 -3 x 9 - 8,14-3*9 -8,0.384615385,1,0.827244125,0.5363961
27790-1-1200_page1.png,4c1xHHTXFe,9 - 0 clg,9 - 0 clg,0,0,0.897850854,0.719176807
27790-1-1200_page1.png,2GEbRm1VRf,family room,family room,0,0,0.800716242,0.971465945
27790-1-1200_page1.png,dF6lGvbdUL,17 - 6 x 13 - 10,17-6x13,0.5625,1,0.573305343,0.377182622
27790-1-1200_page1.png,eUurWOGZYb,vlt clg,vlt clg,0,0,0.758364312,0.831508738
27790-1-1200_page1.png,sQ0lzjz_lX,bath 2,bath 2,0,0,0.757380254,0.991734259
27790-1-1200_page1.png,z24TA-Ri5_,8 - 7 x  6 - 0,8 - 7*6 - o,0.357142857,0.571428571,0.628144505,0.19466178
27790-1-1200_page1.png,NjUWKwOKe5,9 -0 clg,9+0 clg,0.25,0.666666667,0.643245918,0.687452092
27790-1-1200_page1.png,Q69EGJXdYa,wic,wic,0,0,0.773498549,0.999540673
27790-1-1200_page1.png,3slBQV2mmp,14 - 3 x 5 - 0,14-326-0,0.571428571,1,0.762845979,0.328937238
27790-1-1200_page1.png,A5wFHe03H_,9 - 0 clg,9 - 0 clg,0,0,0.74084406,0.916577918
27790-1-1200_page1.png,cvp-LozV-4,utility,utility,0,0,0.855025475,0.999670391
27790-1-1200_page1.png,qMRVB71oRT,7 - 2 x 11 - 10,7 - 2*1,0.6,0.714285714,0.485967504,0.669915436
27790-1-1200_page1.png,OkaUGcDAt7,9 - 0 clg,9 - 0 clg,0,0,0.708469268,0.651537157
27790-1-1200_page1.png,4wzTGeHozt,bed 2,bed 2,0,0,0.793955842,0.999528441
27790-1-1200_page1.png,LlMHh2-w0e,12 - 3 x 11 - 8,12 - 311-8,0.333333333,0.714285714,0.853600836,0.667425781
27790-1-1200_page1.png,DhMgS4JYnM,9 -0 clg,9 -0 clg,0,0,0.725641665,0.854614673
27790-1-1200_page1.png,DuJP28e37r,front porch,front,0.545454545,0.5,0.442795061,0.994625028
27790-1-1200_page1.png,t0bJFmkP64,54 - 0 x 6 - 0,,1,1,0.203372154,
28556-1-1200_page1.png,UnWgBkuj5o,COVERED PORCH,COVERED PORCH,0,0,0.742194022,0.717001856
28556-1-1200_page1.png,Mpvxf-SqdM,CATHEDRAL CLG,CATHEDRAL CLG,0,0,0.77747643,0.72400873
28556-1-1200_page1.png,ACXbl1yHYo,"16'-0"" x 12'-0""","16'-0""> 12-0""",0.2,1,0.735682487,0.462611778
28556-1-1200_page1.png,A4zpqKjSsG,GREAT RM,GREAT RN,0.125,0.5,0.753052118,0.763310271
28556-1-1200_page1.png,gBdr0Mfzoc,"9'-1 1/8"" CLG HT.","9-1 18"" CLG AT:",0.235294118,0.75,0.768028846,0.213000076
28556-1-1200_page1.png,8XuyLm4cEK,"21'-3"" x 20'-0""","21*3"" > 20'-0""",0.2,0.666666667,0.711864407,0.337569553
28556-1-1200_page1.png,nv8xN-5l_B,"38'-0""",8,0.833333333,1,0.779220779,0.386910371
28556-1-1200_page1.png,4cN5iBMUEq,DINING,DINING,0,0,0.781694112,0.99292802
28556-1-1200_page1.png,w_kGUxFwVH,"9'-1 1/8"" WALL HT.","9'-1 18"" WALL HT;",0.111111111,0.5,0.811097511,0.296894077
28556-1-1200_page1.png,QOOrmi5UpM,BATH,BATH,0,0,0.669407895,0.867850184
28556-1-1200_page1.png,aVp9YT7Obp,M. BED,BED,0.5,0.5,0.546286438,0.999673705
28556-1-1200_page1.png,fJvw8D0-Gn,"9'-1 1/8"" WALL HT.","9-1 1/8"" WALL HT",0.111111111,0.5,0.831096239,0.864782464
28556-1-1200_page1.png,AuZywgmq2T,"15'-0"" x 13'-0""","15'0""* 13'-0""",0.2,0.666666667,0.831482054,0.358107265
28556-1-1200_page1.png,hRiFdG1XBv,WIC,WIC,0,0,0.480783176,0.437794082
28556-1-1200_page1.png,fETpg2Jsnm,M. BATH,NBATH,0.428571429,1,0.773898111,0.656377038
28556-1-1200_page1.png,udp-Ju4ky7,LNDRY,LNDRT,0.2,1,0.781577301,0.991266924
28556-1-1200_page1.png,Bgm73FF7f2,GARAGE,GARAGE,0,0,0.74878648,0.989883499
28556-1-1200_page1.png,e21Kq-BMQ7,"14'-0"" WALL HT.","14' 0"" WALLHT",0.2,1,0.765005479,0.534700946
28556-1-1200_page1.png,uySQC9XbRw,"39'-1"" x 47'-1""","39'-1"" * 47'41=",0.2,0.666666667,0.712633135,0.145638182
28556-1-1200_page1.png,Xndl_2gw5C,KITCHEN,KITCHEN,0,0,0.786866276,0.684564676
28556-1-1200_page1.png,1QxWsKSWYT,"9'-1 1/8"" WALL HT.","9'-1 1/8"" WALLHT",0.111111111,0.5,0.820952811,0.692520637
28556-1-1200_page1.png,pff3Kyo_X-,ENTRY,ENTRT,0.2,1,0.784006316,0.988120004
28556-1-1200_page1.png,RtP728muwQ,"6'-0"" x 10'-7""","6-0"" * 10-7""",0.214285714,1,0.855191503,0.339825144
28556-1-1200_page1.png,IJ-V4oldvY,PAN,PAN,0,0,0.66186477,0.959904043
28556-1-1200_page1.png,pKF6887uYd,CLO,92,1,1,0.64120687,0.76168583
28556-1-1200_page1.png,VestLE4YyM,BED #2,BED *2,0.166666667,0.5,0.707746744,0.886850942
28556-1-1200_page1.png,zx-be-rrWf,"9'-1 1/8"" WALL HT.","9-1 1/8"" WALL HT",0.111111111,0.5,0.803484633,0.783801711
28556-1-1200_page1.png,j-xDQcZ2X3,"12'-0"" x 10'-4""","12'-0"" % 10'4""",0.133333333,0.666666667,0.794802355,0.559792786
28556-1-1200_page1.png,2dAtB6mGtQ,FRONT PORCH,FRONT PORCH,0,0,0.745411948,0.778271406
28556-1-1200_page1.png,6QLchPyQWI,CATHEDRAL CEILING,CATHEDRAL CEILING,0,0,0.693306943,0.818067426
28556-1-1200_page1.png,HiflhOpJn0,"40'-0"" x 6'-0""","40'-0""* 6 0""",0.285714286,1,0.907577749,0.244359377
28556-1-1200_page1.png,WAzbqJrF7_,"37'-0""","37-0""",0.166666667,1,0.754773493,0.908662821
28556-1-1200_page1.png,5rkaYSqKg1,"74'-0""","7420""",0.333333333,1,0.812740958,0.363127647
28556-1-1200_page1.png,gH6wgkThdh,"10'-0"" x 10'-0""","10'0""* 10'0""",0.266666667,1,0.83215181,0.648483344
28556-1-1200_page1.png,tGk2BzsKRU,"37'-0""","37-0""",0.166666667,1,0.701687044,0.770934284
28556-1-1200_page1.png,K78-u5BJyM,"10'-0"" x 10'-0""","10'0""* 10'0""",0.266666667,1,0.864445435,0.810286899
28556-1-1200_page1.png,1wCneZtYYZ,"46'-0""",2,1,1,0.851576227,0.441419415
28636-1-1200_page1.png,Piqr_Evrr6,PATIO,PATIO,0,0,0.952088897,0.972300443
28636-1-1200_page1.png,dekLHH3Ohu,"12'-0"" X 8'-0""","12'-0""X8'-0""",0.142857143,1,0.808743619,0.619841971
28636-1-1200_page1.png,j434bQxN9V,M.B,MB,0.333333333,1,0.78568154,0.999462417
28636-1-1200_page1.png,j5XLdp1ZrG,"8'-4"" X","8 -4""X",0.285714286,1,0.682487725,0.814079535
28636-1-1200_page1.png,Yzi50tnpby,"5'-0""","5'-0""",0,0,0.673064821,0.998637289
28636-1-1200_page1.png,dDC3bKSaOp,CLST,CLST,0,0,0.691431322,0.98923099
28636-1-1200_page1.png,jfDaEEQ2-L,"4'-8"" X","4'-8""X",0.142857143,1,0.752007272,0.990195962
28636-1-1200_page1.png,fjPigh32Ic,"5'-2""","5'-2""",0,0,0.801744186,0.996756355
28636-1-1200_page1.png,a2F_l-PdPD,LAU,LAU,0,0,0.748959011,0.999940466
28636-1-1200_page1.png,5kbsl48G1x,"5'-8"" X","5'-8""X",0.142857143,1,0.738899167,0.994362538
28636-1-1200_page1.png,WihkuveSYB,"6'-2""","6'- 2""",0.2,2,0.824759029,0.607295828
28636-1-1200_page1.png,4itOflRLc8,CLST,CLST,0,0,0.71501064,0.999548078
28636-1-1200_page1.png,wcUYI-YXyz,"3'-8"" X","3'-8""X",0.142857143,1,0.722858702,0.652600308
28636-1-1200_page1.png,QXKZTG3N3y,"3'-8""",3'-8,0.2,1,0.722188076,0.941086778
28636-1-1200_page1.png,f27AJKQWQG,MASTER,MASTER,0,0,0.84679609,0.999797687
28636-1-1200_page1.png,2n78EkeuKI,SUITE,SUITE,0,0,0.716139076,0.999166852
28636-1-1200_page1.png,qwLJwftvjv,"13'-4"" X 11'-2""","I3'- 4""XI'-2""",0.4,1,0.776439646,0.486018647
28636-1-1200_page1.png,rkXa4cHex8,10' BOXED CEILING,"0"" BOXED CEILING",0.117647059,0.333333333,0.729308005,0.422016032
28636-1-1200_page1.png,U0lN1OzDee,CLST,CLST,0,0,0.707624651,0.999077559
28636-1-1200_page1.png,2wqEvWKuxn,"5'-8"" X",5-5*,0.714285714,1,0.374825175,0.356236547
28636-1-1200_page1.png,KqjvdKl94d,"6'-0""",,1,1,0.276923077,
28636-1-1200_page1.png,dzHa2HIL0S,DINING,DINING,0,0,0.727677964,0.999806545
28636-1-1200_page1.png,w-uXyxA89K,"8'-0"" X 11'-8""","8'-0""XII'-8""",0.285714286,1,0.827941597,0.592494498
28636-1-1200_page1.png,GG1w_LQS2y,GREAT ROOM,GREAT,0.5,0.5,0.440479565,0.995669838
28636-1-1200_page1.png,3e9NSZBaCG,"17'-4"" X 13'-0""","17'-4""XI3'-0""",0.2,1,0.810837278,0.796309713
28636-1-1200_page1.png,Sd-1IhLrkE,KIT.,KIT.,0,0,0.860934664,0.929310793
28636-1-1200_page1.png,21Ua3qos8w,"10'-0"" X","IO'-0""X",0.375,1,0.760219294,0.524398368
28636-1-1200_page1.png,nhk_GJ7Udm,"13'-6""","13""-6""",0.166666667,1,0.857768652,0.566377681
28636-1-1200_page1.png,yeUPzz2JZE,CLST,CLST,0,0,0.728491815,0.99920845
28636-1-1200_page1.png,43JT4XyDBg,"4'-2"" X",(52*,0.857142857,1,0.345926989,0.113414034
28636-1-1200_page1.png,F9PxZT-PeM,"5'-0""",,1,1,0.288272491,
28636-1-1200_page1.png,RVSkeqatUH,BATH,BATH,0,0,0.723568396,0.998705029
28636-1-1200_page1.png,LCja5p2Z6n,"8'-4"" X","8'-4""X",0.142857143,1,0.650015418,0.990364344
28636-1-1200_page1.png,rWB3lLI3mh,"5'-0""","6'-0""",0.2,1,0.666075301,0.604201622
28636-1-1200_page1.png,8EkMgaR7VD,FOYER,FOYER,0,0,0.700887861,0.977144382
28636-1-1200_page1.png,ETaOTOCoyb,"7'-0"" X 6'-6""","7'-0""X6'-6""",0.153846154,1,0.693287496,0.917983132
28636-1-1200_page1.png,_b-dmSc_Tq,BEDROOM 2,BEDROOM,0.222222222,0.5,0.722968224,0.961595815
28636-1-1200_page1.png,i8PmjlEHXk,"10'-0"" X 9'-6""","10'-0""X9'-6""",0.142857143,1,0.659519441,0.977333846
28636-1-1200_page1.png,0nmsn32qSq,COVERED,COVERED,0,0,0.740137315,0.837906627
28636-1-1200_page1.png,RQ8ByERzu0,PORCH,PORCH,0,0,0.702545156,0.957548636
28636-1-1200_page1.png,kQDync-LW_,"7'-10"" X 6'-0""","7'-|0""X6'-0""",0.214285714,1,0.734355045,0.469851143
28636-1-1200_page1.png,DY1So72i7f,BEDROOM 3,BEDROOM,0.222222222,0.5,0.737083376,0.999725817
28636-1-1200_page1.png,7GLq2DQFbY,"10'-0"" X 10'-8""","IO'-0""XiO'-8""",0.4,1,0.667079084,0.460964478
28647-1-1200_page1.png,mhqIh2a4KB,Porch,Porch,0,0,0.811431164,0.945152348
28647-1-1200_page1.png,v-s_eYENbQ,18-0 x 12-0,180x120,0.363636364,1,0.73925104,0.746852179
28647-1-1200_page1.png,YOMdcQJNxY,10-0 CLG,OOCLG,0.625,1,0.742551566,0.909869291
28647-1-1200_page1.png,ubPm1-O5qU,Kitchen,Kitchen,0,0,0.767926897,0.999663812
28647-1-1200_page1.png,e03kPpPrYv,16-9 x 11-1,169x 11-1,0.181818182,0.666666667,0.898550284,0.886024873
28647-1-1200_page1.png,38WrqPFI64,10-0 CLG,JOOCLG,0.625,1,0.678117877,0.452156426
28647-1-1200_page1.png,rVFeU5PItp,Wic,Wic,0,0,0.777987917,0.99996132
28647-1-1200_page1.png,oDTVeZAbkm,4-7 x 8-1,47x8-1,0.333333333,1,0.789524577,0.603230707
28647-1-1200_page1.png,m8_lWl31dY,Master,Master,0,0,0.787151006,0.99956475
28647-1-1200_page1.png,lQ1hhorvY0,Suite,Suite,0,0,0.719330178,0.99982864
28647-1-1200_page1.png,s7i-yG7ciz,12-6 x 14-8,126x 14-8,0.181818182,0.666666667,0.852597701,0.324456412
28647-1-1200_page1.png,9YOn91QapW,10-0 CLG,1OOCLG,0.5,1,0.819831457,0.333984199
28647-1-1200_page1.png,WxT6jyzxvQ,Vltd.,Vltd;,0.2,1,0.818423781,0.321307225
28647-1-1200_page1.png,aEkNeH-lnY,Dining,Dining,0,0,0.576014312,0.999981799
28647-1-1200_page1.png,I_ou2lSLID,14-5 x 11-2,145x11-2,0.272727273,1,0.792469842,0.722839804
28647-1-1200_page1.png,jrljJdc-4l,Ldry,Ldry,0,0,0.5496224,0.951469952
28647-1-1200_page1.png,-758883uD-,M. Bath,M. Bath,0,0,0.666724969,0.313553902
28647-1-1200_page1.png,BYKhHvht4B,10-2 x 6-6,102x6-6,0.3,1,0.78050795,0.780478762
28647-1-1200_page1.png,uarBwHjGE8,10-0 CLG,IOOCLG,0.625,1,0.800939135,0.839375303
28647-1-1200_page1.png,QjzvzviOAA,Vltd.,Vltd__,0.4,1,0.713319751,0.807198759
28647-1-1200_page1.png,JVYZQwNeXL,Family Room,Family Room,0,0,0.863548345,0.785579776
28647-1-1200_page1.png,1-F7yFWcFw,14-5 x 16-0,145*160,0.454545455,1,0.813213974,0.571599039
28647-1-1200_page1.png,f3Q1aEHZ2H,Bdrm. 2,Bdrm; 2,0.142857143,0.5,0.900496141,0.852595255
28647-1-1200_page1.png,Ic-r-XwoOC,11-5 x 11-5,11-511-5,0.272727273,1,0.846994866,0.763005876
28647-1-1200_page1.png,HbcplxRXs0,10-0 CLG,IOOCLG,0.625,1,0.757148142,0.778636149
28647-1-1200_page1.png,INbOgePNM-,Porch,Porch,0,0,0.831606789,0.999799598
28647-1-1200_page1.png,wmtqDcEejR,8-0 x 17-0,80x 170,0.3,1,0.862723327,0.703941207
28647-1-1200_page1.png,z02S-bzudc,10-0 CLG,IOOCLG,0.625,1,0.813894584,0.478060014
28647-1-1200_page1.png,ICdDvDJ784,Vaulted,Vaulted,0,0,0.668229265,0.999488472
28647-1-1200_page1.png,Ya-ZVNv5L0,Porch,Porch,0,0,0.785594499,0.99433296
28647-1-1200_page1.png,eKKQm4wJKE,15-0 x 10-0,150x 100,0.272727273,1,0.733152174,0.920264266
28647-1-1200_page1.png,JzrhAF8k1v,Bath,Bath,0,0,0.675880738,0.999994993
28647-1-1200_page1.png,7aAYlxmyYV,Porch,Porch,0,0,0.812117795,0.996138252
28647-1-1200_page1.png,pI4PFPh-ti,22-0 x 8-0,220x80,0.4,1,0.926002017,0.879249771
28647-1-1200_page1.png,duLDZP4H_t,10-0 CLG,1OOCLG,0.5,1,0.763588736,0.73122297
28647-1-1200_page1.png,0fFL2Yn4_t,"37'-0""","37'-0""",0,0,0.790034364,0.7872805
28647-1-1200_page1.png,FaXUmiq4yl,"61'-0""",6,0.833333333,1,0.911888835,0.351746484
28680-1-1200_page1.png,NV4-fsUg_1,2 Car,2 Car,0,0,0.864596273,0.993283111
28680-1-1200_page1.png,LlaHcRe6xF,Garage,Garage,0,0,0.78346165,0.604933218
28680-1-1200_page1.png,a7rc280zxp,24-8 x 23-4,248x23-4,0.272727273,1,0.644370813,0.913313885
28680-1-1200_page1.png,ardPC4w8nF,Bdrm 2,Bdrm 2,0,0,0.81330921,0.999580853
28680-1-1200_page1.png,JwfEHgi_xK,11-5 x 12-8,11Sx128,0.454545455,1,0.806551636,0.410854396
28680-1-1200_page1.png,hz988NvHb7,9-0 CLG,9OCLG,0.428571429,1,0.736363636,0.878341461
28680-1-1200_page1.png,x6XqmA8rIX,Mud,Mud,0,0,0.870209059,0.999997522
28680-1-1200_page1.png,Zxa9qq3rpU,Ldry,Ldry,0,0,0.645369173,0.994285285
28680-1-1200_page1.png,Q15ClB4E30,Bath,Bath,0,0,0.727618728,0.714593344
28680-1-1200_page1.png,Bv4lRfNrjS,M.,M.,0,0,0.78971295,0.901607143
28680-1-1200_page1.png,dfvdK1BaBJ,Bath,Bath,0,0,0.748175943,0.999967158
28680-1-1200_page1.png,weafY2B3x9,10-6 x 11-9,106x 11-9,0.181818182,0.666666667,0.769640834,0.82929531
28680-1-1200_page1.png,odKZf6NPY3,9-0 CLG,90CLG,0.285714286,1,0.891848373,0.92886671
28680-1-1200_page1.png,AFDwgiNynu,Wic,Wic,0,0,0.790697674,0.999940604
28680-1-1200_page1.png,_kJRvYpy6d,11-9 x 5-11,1199X 5-11,0.272727273,0.666666667,0.847335197,0.39319002
28680-1-1200_page1.png,jUXLsToTfw,Master,Master,0,0,0.852562248,0.97842843
28680-1-1200_page1.png,0OHsNCWh9f,Suite,Suite,0,0,0.854826381,0.986387045
28680-1-1200_page1.png,WkzQovYi21,14-6 x 12-8,14-6x12-8,0.181818182,1,0.803949016,0.894372644
28680-1-1200_page1.png,FwmLzluENz,10-0 CLG,1OOCLG,0.5,1,0.838966325,0.479801476
28680-1-1200_page1.png,CHXmqSvKXn,TRAY CLG,TRAY CLG,0,0,0.762073466,0.984432407
28680-1-1200_page1.png,dN0g1Zh2y0,Porch,Poxck,0.4,1,0.431768559,0.457032498
28680-1-1200_page1.png,YhTUcqXh1e,12-0 x 18-6,120x,0.636363636,1,0.523400783,0.904152513
28680-1-1200_page1.png,JFM_HTm2_Y,Vltd.,Vltd:,0.2,1,0.875404822,0.579458112
28680-1-1200_page1.png,_nXHmzdtyM,Family,Family,0,0,0.791311612,0.921220912
28680-1-1200_page1.png,RwNOZqhXEX,Room,Room,0,0,0.762143559,0.999933243
28680-1-1200_page1.png,aKrxsGNim8,15-3 x 14-6,T53X146,0.545454545,1,0.78771502,0.446274399
28680-1-1200_page1.png,lQEtznpVyA,Vltd.,Vltd.,0,0,0.72110957,0.689630559
28680-1-1200_page1.png,IAHsa1IvEN,Dining,Dining,0,0,0.668602157,0.68233206
28680-1-1200_page1.png,qWZdbYRLcQ,10-0 x 14-6,700x746,0.545454545,1,0.684820764,0.757682485
28680-1-1200_page1.png,hIPYwWJ9hA,Vltd.,Vltd,0.2,1,0.696828358,0.935545686
28680-1-1200_page1.png,Ju3lPjayfh,Kit.,Kit:,0.25,1,0.65530303,0.367569655
28680-1-1200_page1.png,73H-fs9HNI,9-10 x,970X,0.666666667,1,0.605037977,0.906426787
28680-1-1200_page1.png,M-C_ezXH-k,14-8,148,0.25,1,0.673026316,0.999998899
