image_filename,region_id,gt_text,raw_pred_text,post_processed_text,cer_raw,wer_raw,cer_post,wer_post,iou_with_best,matched_conf,source
28680-1-1200_page1.png,dN0g1Zh2y0,Porch,Poxck,Po x ck,0.4,1,0.8,3,0.431768559,0.457032498,raw_horiz
28680-1-1200_page1.png,YhTUcqXh1e,12-0 x 18-6,120x,120 x,0.636363636,1,0.545454545,0.666666667,0.523400783,0.904152513,raw_horiz
28680-1-1200_page1.png,JFM_HTm2_Y,Vltd.,VItd,VItd,0.4,1,0.4,1,0.936679145,0.995195508,processed_horiz
28680-1-1200_page1.png,_nXHmzdtyM,Family,Family,Family,0,0,0,0,0.791311612,0.921220912,raw_horiz
28680-1-1200_page1.png,RwNOZqhXEX,Room,Room,NOOK,0,0,0,0,0.762143559,0.999933243,raw_horiz
28680-1-1200_page1.png,aKrxsGNim8,15-3 x 14-6,T537T46,T537T46,0.636363636,1,0.636363636,1,0.776709124,0.675350853,processed_horiz
28680-1-1200_page1.png,lQEtznpVyA,Vltd.,Vltd,Vltd,0.2,1,0.2,1,0.665531612,0.906801403,processed_horiz
28680-1-1200_page1.png,IAHsa1IvEN,Dining,Dining,DINING,0,0,0,0,0.664550023,0.999985449,processed_horiz
28680-1-1200_page1.png,qWZdbYRLcQ,10-0 x 14-6,700x746,700 x 746,0.545454545,1,0.363636364,0.666666667,0.684820764,0.757682485,raw_horiz
28680-1-1200_page1.png,hIPYwWJ9hA,Vltd.,Vltd,Vltd,0.2,1,0.2,1,0.696828358,0.935545686,raw_horiz
28680-1-1200_page1.png,Ju3lPjayfh,Kit.,Kit;,Kit;,0.25,1,0.25,1,0.780462748,0.713439405,processed_horiz
28680-1-1200_page1.png,73H-fs9HNI,9-10 x,970X,970 x,0.5,1,0.333333333,0.5,0.605037977,0.906426787,raw_horiz
28680-1-1200_page1.png,M-C_ezXH-k,14-8,148,148,0.25,1,0.25,1,0.725531915,0.999996008,processed_horiz
28680-1-1200_page1.png,ZkgIBzImeD,Porch,Porch,Porch,0,0,0,0,0.83683903,0.999977342,raw_horiz
28680-1-1200_page1.png,DOP3QtlDN-,8-0 x 14-9,80x 149,80 x 149,0.3,1,0.2,0.666666667,0.727011959,0.898451346,processed_horiz
28680-1-1200_page1.png,#NAME?,Porch,Porch,Porch,0,0,0,0,0.875419892,0.999907556,processed_horiz
28680-1-1200_page1.png,vhANUOP0Jq,52-0 x 8-0,520x80,520 x 80,0.4,1,0.2,0.666666667,0.915309211,0.642909349,processed_horiz
28680-1-1200_page1.png,h7L2mIWd7A,"52'-0""","52'-0""","52'-0""",0,0,0,0,0.866910867,0.813283141,raw_horiz
28680-1-1200_page1.png,N9zORP4NJf,"64'-0""","64'-0""","64'-0""",0,0,0,0,0.836799359,0.986225318,raw_vert
28680-1-1200_page1.png,N7aic_2_L3,BARN DR.,BARN DR,BARN DR,0.125,0.5,0.125,0.5,0.866762178,0.979551572,raw_horiz
28680-1-1200_page1.png,94VvP3NI1H,SEAT,SEAT,SEAT,0,0,0,0,0.87683193,0.793211877,raw_horiz
28680-1-1200_page1.png,bB5ZzlmLkg,PANTRY,PANTRY,ENTRY,0,0,0,0,0.852459016,0.963913311,raw_horiz
28680-1-1200_page1.png,ymJUkRhELr,COATS,CQATS,CQATS,0.2,1,0.2,1,0.672860189,0.997274998,raw_horiz
28680-1-1200_page1.png,C2r1PzwdKd,STORAGE,STORAGE,STORAGE,0,0,0,0,0.83169971,0.993157211,raw_horiz
28680-1-1200_page1.png,Qsi3XkdqCs,LINEN,LINEN,LINEN,0,0,0,0,0.764164936,0.600638417,processed_horiz
28680-1-1200_page1.png,hqotqW_Mfc,ISLAND,ISLAND,ISLAND,0,0,0,0,0.752493457,0.992234111,raw_horiz
28680-1-1200_page1.png,RaTGdwiTKw,DW,DW,DW,0,0,0,0,0.714244312,0.948040249,raw_horiz
28963-1-1200_page1.png,7kAvxgmewb,2 Car,2 Car,2 Car,0,0,0,0,0.923714037,0.99975953,raw_horiz
28963-1-1200_page1.png,LQuxtZa9XT,Garage,Garage,GARAGE,0,0,0,0,0.852288569,0.999992311,processed_horiz
28963-1-1200_page1.png,C0jUPTLL9T,24-5 x 27-1,245x27-1,245 x 27-1,0.272727273,1,0.090909091,0.333333333,0.606990966,0.767288985,raw_horiz
28963-1-1200_page1.png,OSe2M8THSB,Porch,Porch,Porch,0,0,0,0,0.81898971,0.999966413,processed_horiz
28963-1-1200_page1.png,P8HarJmQDI,23-3 x 12-0,233x120,233 x 120,0.363636364,1,0.181818182,0.666666667,0.772019777,0.651472786,raw_horiz
28963-1-1200_page1.png,WxH6yqnc_v,9-0 CLG,9OCLG,9OCLG,0.428571429,1,0.428571429,1,0.838365897,0.884947501,raw_horiz
28963-1-1200_page1.png,5GqREStGn3,Vltd.,Vltd,Vltd,0.2,1,0.2,1,0.810849393,0.997043908,processed_horiz
28963-1-1200_page1.png,Zb6rT-sAN_,Dining,Dining,DINING,0,0,0,0,0.723332259,0.999925296,processed_horiz
28963-1-1200_page1.png,MKHrEbV6TE,10-0 x 15-3,i0ox153,i0o x 153,0.545454545,1,0.272727273,0.666666667,0.767914439,0.323378208,processed_horiz
28963-1-1200_page1.png,xM4etWx83e,Vltd.,"Vltd,","Vltd,",0.2,1,0.2,1,0.884993225,0.549997113,processed_horiz
28963-1-1200_page1.png,YJxkvyaDo1,Family,Rooily,Rooily,0.5,1,0.5,1,0.447196193,0.980718003,raw_horiz
28963-1-1200_page1.png,tjr-2oifbi,Room,,,1,1,1,1,0,,none
28963-1-1200_page1.png,OFBTH056JN,13-3 x 15-3,133X153,133 x 153,0.363636364,1,0.181818182,0.666666667,0.784653749,0.664354031,raw_horiz
28963-1-1200_page1.png,lTwY4moDNM,Vltd. Kit,Vltd. Kit,Vltd. Kit,0,0,0,0,0.879481387,0.94545027,processed_horiz
28963-1-1200_page1.png,S0DxXSg0Yz,16-11 x 10-2,16f1x102,16f1 x 102,0.416666667,1,0.25,0.666666667,0.79208729,0.633956174,processed_horiz
28963-1-1200_page1.png,Gel-mCItwT,ISLAND,ISLAND,ISLAND,0,0,0,0,0.802334063,0.999731983,raw_horiz
28963-1-1200_page1.png,rpiYbgPtS9,Vltd.,Vltd.,Vltd.,0,0,0,0,0.857781087,0.720115997,raw_horiz
28963-1-1200_page1.png,7h867DLOh_,Fyr.,Fyr:,Fyr:,0.25,1,0.25,1,0.726960332,0.90244472,raw_horiz
28963-1-1200_page1.png,bLY538mAUl,Porch,Porch,Porch,0,0,0,0,0.826679973,0.999426569,raw_horiz
28963-1-1200_page1.png,6_nN7LyY00,24-4 x 8-0,24-480,24-480,0.4,1,0.4,1,0.836161655,0.789910683,processed_horiz
28963-1-1200_page1.png,4l3Tdt_-L3,9-0 CLG,9OCLG,9OCLG,0.428571429,1,0.428571429,1,0.784445229,0.384746112,raw_horiz
28963-1-1200_page1.png,1JVJH0gBp5,Porch,Porch,Porch,0,0,0,0,0.917484077,0.999933786,processed_horiz
28963-1-1200_page1.png,9dD_SmiPAJ,9-0 x 7-0,90x70,90 x 70,0.444444444,1,0.222222222,0.666666667,0.914292253,0.660445412,raw_horiz
28963-1-1200_page1.png,60pDg8DqaQ,9-0 CLG,9OCLG,9OCLG,0.428571429,1,0.428571429,1,0.78125,0.849184545,raw_horiz
28963-1-1200_page1.png,ZfiFEvsVT-,Bdrm 3,Bdrm 3,Bdrm 3,0,0,0,0,0.919930088,0.981339127,raw_horiz
28963-1-1200_page1.png,3I2eO0kZgl,11-1 x 11-0,I-Tx110,I-T x 110,0.545454545,1,0.363636364,0.666666667,0.866211807,0.189162617,raw_horiz
28963-1-1200_page1.png,zwa7bhzYiK,9-0 CLG,9oCLG,9oCLG,0.428571429,1,0.428571429,1,0.840960452,0.47735317,raw_horiz
28963-1-1200_page1.png,BAsNHuwlEB,Bdrm 2,Bdrm 2,Bdrm 2,0,0,0,0,0.842849401,0.998682888,raw_horiz
28963-1-1200_page1.png,WG2EGztLXW,13-5 x 10-6,135*106,135 x 106,0.454545455,1,0.181818182,0.666666667,0.860567748,0.678053699,raw_horiz
28963-1-1200_page1.png,2APtRDD69l,9-0 CLG,9OCLG,9OCLG,0.428571429,1,0.428571429,1,0.884424718,0.492108149,processed_horiz
28963-1-1200_page1.png,iDvDRJrASx,Bath,Bath,BATH,0,0,0,0,0.868569303,0.999905884,processed_horiz
28963-1-1200_page1.png,N2R69XAqS7,Master,Master,Master,0,0,0,0,0.863643571,0.993278334,processed_horiz
28963-1-1200_page1.png,d-RMseSWhU,Suite,Suite,Suite,0,0,0,0,0.809548521,0.971719693,raw_horiz
28963-1-1200_page1.png,#NAME?,13-5 x 15-0,135x150,135 x 150,0.363636364,1,0.181818182,0.666666667,0.798373433,0.771532066,raw_horiz
28963-1-1200_page1.png,2YZdwEN4BC,10-0 CLG,IOOCLG,IOOCLG,0.625,1,0.625,1,0.87415687,0.563701247,raw_horiz
28963-1-1200_page1.png,VcNBzTQ5BQ,TRAY CLG,JRAYCLG;,JRAYCLG;,0.375,1,0.375,1,0.610474506,0.558451876,raw_horiz
28963-1-1200_page1.png,pyShbfBFLr,M.,M,M,0.5,1,0.5,1,0.734233423,0.999996662,processed_horiz
28963-1-1200_page1.png,GVWGmaNNlI,Bath,Bath,BATH,0,0,0,0,0.847373911,0.982536244,processed_horiz
28963-1-1200_page1.png,GjDvta4Pgw,10-9 x 10-10,t9x010,t9 x 010,0.583333333,1,0.416666667,0.666666667,0.791843694,0.678588109,raw_horiz
28963-1-1200_page1.png,qceFtF3IFl,9-0 CLG,9OCLG,9OCLG,0.428571429,1,0.428571429,1,0.697751392,0.309505368,raw_horiz
28963-1-1200_page1.png,7OKD2Mpaw7,Wic,Wic,Wic,0,0,0,0,0.768110795,0.999959462,raw_horiz
28963-1-1200_page1.png,pvAP_ylK4E,4-6 x 7-9,46x7-9,46 x 7-9,0.333333333,1,0.111111111,0.333333333,0.766489404,0.798886698,raw_horiz
28963-1-1200_page1.png,u9YWakt7rv,Ldry,ldry,ldry,0,0,0,0,0.487658081,0.611117601,processed_horiz
28963-1-1200_page1.png,rHv3Nsv0MN,Mud,Mud,Mud,0,0,0,0,0.919844569,0.999967514,processed_horiz
28963-1-1200_page1.png,m6AqzWzQ57,"53'-0""",8,8,1,1,1,1,0.827854012,0.987962096,raw_vert
28963-1-1200_page1.png,Ua80uVbe6T,"62'-2""","62'-2""","62'-2""",0,0,0,0,0.863025678,0.999759287,raw_horiz
28963-1-1200_page1.png,xsJ8mraizc,PTRY,PTRY,ENTRY,0,0,0,0,0.826600238,0.78486979,processed_horiz
28995-1-1200_page1.png,WhBvocYWN4,COVERED PORCH,COVERED PORCH,COVERED PORCH,0,0,0,0,0.771732234,0.894423751,processed_horiz
28995-1-1200_page1.png,jBKsLOjDG_,CATHEDRAL CLG,CATHEDRAL CLG,CATHEDRAL CLG,0,0,0,0,0.886359267,0.996183645,raw_horiz
28995-1-1200_page1.png,6f6Clv8eLw,"20'-7"" x 16'-0""","20'-7"" x 16'-0""","20'-7"" x 16'-0""",0,0,0,0,0.765418126,0.64718058,processed_horiz
28995-1-1200_page1.png,BLTqsMordO,DINING,DINING,DINING,0,0,0,0,0.699971289,0.945708528,raw_horiz
28995-1-1200_page1.png,gvwEUYdG68,CATHEDRAL CLG,CATHEDRAL CLG,CATHEDRAL CLG,0,0,0,0,0.719975003,0.968195801,processed_horiz
28995-1-1200_page1.png,6htoFE4MGQ,"9'-1 1/8"" WALL HT.","9'-1 1/8"" WALLHT","9'-1 1/8"" WALLHT",0.111111111,0.5,0.111111111,0.5,0.726806512,0.955703365,raw_horiz
28995-1-1200_page1.png,vxTmrlYBKL,"20'-0"" x 11'-5""","20' 0"" x 11*-5""","20' 0"" x 11 x -5""",0.133333333,1,0.266666667,1.666666667,0.809863367,0.384884156,raw_horiz
28995-1-1200_page1.png,YKmsl1m6bR,GREAT RM,GREAT RM,GREAT RM,0,0,0,0,0.74892151,0.964473757,raw_horiz
28995-1-1200_page1.png,cAiYYrQFRM,CATHEDRAL CLG,CATHEDRAL CLG,CATHEDRAL CLG,0,0,0,0,0.675148711,0.77832184,processed_horiz
28995-1-1200_page1.png,u45xt4RHYv,"20'-0"" x 14'-1""","20'-0"" x 14-1""","20'-0"" x 14-1""",0.066666667,0.333333333,0.066666667,0.333333333,0.826170271,0.529181521,raw_horiz
28995-1-1200_page1.png,0_cN-X2JlN,KITCHEN,KITCHEN,KITCHEN,0,0,0,0,0.885362769,0.995688477,raw_horiz
28995-1-1200_page1.png,GHEKdGbFRV,"15'-9"" x 11'-4""","15'-9* X 11'-4""","15'-9 x  x 11'-4""",0.066666667,0.333333333,0.2,0.666666667,0.757855823,0.440903678,processed_horiz
28995-1-1200_page1.png,WWwEWbH8EX,7' x 3',"7"" * 3'","7"" x 3'",0.285714286,0.666666667,0.142857143,0.333333333,0.825015278,0.653865143,raw_horiz
28995-1-1200_page1.png,CVWbfW_n50,ISLAND,ISLAND,ISLAND,0,0,0,0,0.9282884,0.998065115,raw_horiz
28995-1-1200_page1.png,SLoJo02rPg,REF,REF,REF,0,0,0,0,0.844569933,0.999642529,processed_horiz
28995-1-1200_page1.png,UNpEa64W4w,DOUBLE,POUBLE,POUBLE,0.166666667,1,0.166666667,1,0.674193548,0.357691311,raw_horiz
28995-1-1200_page1.png,Ni_B8qa1Ai,OVEN,Cybi,Cybi,1,1,1,1,0.827851346,0.63596952,processed_horiz
28995-1-1200_page1.png,N4YYZ8i6MT,"15'-9"" x 8'-0""","15-9""x 8'-0""","15-9"" x 8'-0""",0.142857143,0.666666667,0.071428571,0.333333333,0.767230321,0.672042208,processed_horiz
28995-1-1200_page1.png,n4RO-P3gK2,PAN,PAN,PAN,0,0,0,0,0.840958437,0.997292827,raw_horiz
28995-1-1200_page1.png,42zOICUdHA,"6'-2"" x 9'-4""","2""x9","2"" x 9",0.692307692,1,0.538461538,0.666666667,0.505617978,0.529234171,processed_horiz
28995-1-1200_page1.png,gqvoCi8BYh,LNDRY,LNDRY,ENTRY,0,0,0,0,0.85655356,0.575707402,processed_horiz
28995-1-1200_page1.png,c0ARt4ARel,OFFICE,OFFICE,OFFICE,0,0,0,0,0.728961044,0.99944877,raw_horiz
28995-1-1200_page1.png,x2wXLa3tyM,"9'-1 1/8"" WALL HT.","9-1 1/8"" WALL HT","9-1 1/8"" WALL HT",0.111111111,0.5,0.111111111,0.5,0.768797954,0.825036111,raw_horiz
28995-1-1200_page1.png,bVpjHU0d2T,"9'-8"" x 10'-2""","9'-8"" x 10'2""","9'-8"" x 10'2""",0.071428571,0.333333333,0.071428571,0.333333333,0.720397004,0.646705585,processed_horiz
28995-1-1200_page1.png,J6dpy03QA7,M. BED,M BED,M BED,0.166666667,0.5,0.166666667,0.5,0.830508846,0.992500258,processed_horiz
28995-1-1200_page1.png,7VjwFCDZOG,"9'-1 1/8"" WALL HT.","9'-1 1/8"" WALL HT","9'-1 1/8"" WALL HT",0.055555556,0.25,0.055555556,0.25,0.844050175,0.760532405,raw_horiz
28995-1-1200_page1.png,wDq29Jdjgn,"15'-5"" x 14'-2""","1545"" x 14'-2""","1545"" x 14'-2""",0.133333333,0.333333333,0.133333333,0.333333333,0.822244036,0.425947142,processed_horiz
28995-1-1200_page1.png,K6sG_fGTDP,M. BATH,MBATH,BATH,0.285714286,1,0.428571429,0.5,0.809646453,0.925466374,raw_horiz
28995-1-1200_page1.png,IOBfTzZeq8,"9'-1 1/8"" WALL HT.","9'-1 1/8"" WALL HT","9'-1 1/8"" WALL HT",0.055555556,0.25,0.055555556,0.25,0.875957433,0.80454105,raw_horiz
28995-1-1200_page1.png,jWrOvUxSmH,WIC,WC,WC,0.333333333,1,0.333333333,1,0.732874713,0.928272845,processed_horiz
28995-1-1200_page1.png,cywyY7LiVJ,BATH,BATH,BATH,0,0,0,0,0.749554706,0.996766448,processed_horiz
28995-1-1200_page1.png,e7qaDVt1Mt,"5'-10"" x","5'-10"" X","5'-10"" x",0,0,0,0,0.840909964,0.51000116,raw_horiz
28995-1-1200_page1.png,f-4Ea0sSCI,"7'-5""","7'-5""","7'-5""",0,0,0,0,0.713272297,0.649787101,raw_horiz
28995-1-1200_page1.png,x20eC5ba8E,BED #2,BED,BED,0.5,0.5,0.5,0.5,0.560700959,0.999854917,raw_horiz
28995-1-1200_page1.png,clNE4M8aq3,"9'-1 1/8"" WALL HT.","9'-1 1/8"" WALL HT","9'-1 1/8"" WALL HT",0.055555556,0.25,0.055555556,0.25,0.836725412,0.947574815,raw_horiz
28995-1-1200_page1.png,VcUzNXuCDb,"12'-11"" x 10'-2""","12'-11""x 10'2""","12'-11"" x 10'2""",0.125,1,0.0625,0.333333333,0.771080228,0.361431192,raw_horiz
28995-1-1200_page1.png,DsnC3jvmdg,FRONT PORCH,FRONT PORCH,FRONT PORCH,0,0,0,0,0.769944508,0.996900946,raw_horiz
28995-1-1200_page1.png,jQDerHcTcW,CATHEDRAL CEILING,CATHEDRAL CEILING,CATHEDRAL CEILING,0,0,0,0,0.753097942,0.999872567,processed_horiz
28995-1-1200_page1.png,6jc0MozD6x,"20'-0"" x 12'-0""","20'-0"" x 12'-0""","20'-0"" x 12'-0""",0,0,0,0,0.748278958,0.828002722,raw_horiz
28995-1-1200_page1.png,HPkyhtrjw2,"16'-0"" x 6'-0""","16'-0"" x 6'-0""","16'-0"" x 6'-0""",0,0,0,0,0.801054018,0.640663285,processed_horiz
28995-1-1200_page1.png,oUyNnbCgrW,"16'-0"" x 6'-0""","16'-0"" * 6'-0""","16'-0"" x 6'-0""",0.071428571,0.333333333,0,0,0.829992576,0.422211919,raw_horiz
28995-1-1200_page1.png,LNahovGN3k,1ST FLOOR PLAN,IST FLOOR PLAN,IST FLOOR PLAN,0.071428571,0.333333333,0.071428571,0.333333333,0.828780227,0.6287383,processed_horiz
29045-1-1200_page1.png,_uTCUjrbNV,COVERED,COVERED,COVERED,0,0,0,0,0.893030775,0.999613343,processed_horiz
29045-1-1200_page1.png,N3f6YcSaL3,PORCH,PORCH,PORCH,0,0,0,0,0.824688684,0.999699848,raw_horiz
29045-1-1200_page1.png,iOgEWaW5WX,21' x 10',21' *10',21' x 10',0.222222222,0.666666667,0,0,0.942663146,0.527773587,raw_horiz
29045-1-1200_page1.png,Gb_JEl4LWf,KITCHEN,KITCHEN,KITCHEN,0,0,0,0,0.91002614,0.999980716,raw_horiz
29045-1-1200_page1.png,wm9VmfSDUh,"9'-6"" x 14'","9'-6"" x14'","9'-6"" x 14'",0.090909091,0.666666667,0,0,0.608786547,0.706263322,raw_horiz
29045-1-1200_page1.png,gUGWhkyJli,DINING,DINING,DINING,0,0,0,0,0.689631374,0.754133229,processed_horiz
29045-1-1200_page1.png,TGzTZu94_8,"11'-2"" x 14'","11'-2"" *14'","11'-2"" x 14'",0.166666667,0.666666667,0,0,0.907074512,0.518189327,raw_horiz
29045-1-1200_page1.png,Ced0rdTi2s,VAULTED,VAULTED,VAULTED,0,0,0,0,0.869763328,0.999692607,raw_horiz
29045-1-1200_page1.png,x7LrCFf__c,GREAT ROOM,GREATROOM,GREATROOM,0.1,1,0.1,1,0.806374375,0.968326676,processed_horiz
29045-1-1200_page1.png,soccANyHAz,"15' x 16'-6""","15' * 16'-6""","15' x 16'-6""",0.083333333,0.333333333,0,0,0.837218915,0.415762411,processed_horiz
29045-1-1200_page1.png,ovhAVTpV5v,FLEX RM. /,FLEX RM./,FLE x RM./,0.1,0.666666667,0.090909091,0.5,0.923621498,0.632057876,processed_horiz
29045-1-1200_page1.png,EJS8eiT2Tx,OPT. BDRM. 3,FOYER OPT. BDRM; 3,FOYER OPT. BDRM; 3,0.583333333,0.666666667,0.583333333,0.666666667,0.522871452,0.671523995,processed_horiz
29045-1-1200_page1.png,I31X40tRp1,"10' x 10'-10""","10' x10'-10""","10' x 10'-10""",0.076923077,0.666666667,0,0,0.819546037,0.626479805,raw_horiz
29045-1-1200_page1.png,M4dSm0Qw45,FOYER,,,1,1,1,1,0,,none
29045-1-1200_page1.png,xaVqdl6ggg,COVERED,COVERED,COVERED,0,0,0,0,0.796747967,0.999916554,raw_horiz
29045-1-1200_page1.png,972Re27ZWI,PORCH,PORCH,PORCH,0,0,0,0,0.919518748,0.999423989,processed_horiz
29045-1-1200_page1.png,CD822V4pEU,15' x 8',15' x8',15' x 8',0.125,0.666666667,0,0,0.831100373,0.469111319,processed_horiz
29045-1-1200_page1.png,2vjAVS3jn5,OWNER,OWNER,OWNER,0,0,0,0,0.817152104,0.999705019,processed_horiz
29045-1-1200_page1.png,uUyb6y9Rkr,SUITE,SUITE,SUITE,0,0,0,0,0.79701897,0.999862934,processed_horiz
29045-1-1200_page1.png,h9T89p2zMI,12' x 15',12' *15',12' x 15',0.222222222,0.666666667,0,0,0.839696813,0.538483831,processed_horiz
29045-1-1200_page1.png,_sMd4mVh0d,BDRM. 2,BDRM. 2,BDRM. 2,0,0,0,0,0.86063078,0.742518904,raw_horiz
29045-1-1200_page1.png,cl9KUyR2E6,"10'-2"" x 10'","10'-2""x1O'","10'-2"" x 1O'",0.25,1,0.083333333,0.333333333,0.871151303,0.740399601,processed_horiz
29045-1-1200_page1.png,DvMDKggp31,BATH,BATH,BATH,0,0,0,0,0.838215259,0.9999246,processed_horiz
29045-1-1200_page1.png,Pv6r6X9Y1v,BATH,BATH,BATH,0,0,0,0,0.80980432,0.999948919,processed_horiz
29045-1-1200_page1.png,YchbZbwVfE,"9'-9"" x 8'-8""","19'_9"" x 8'-8""","19'_9"" x 8'-8""",0.153846154,0.333333333,0.153846154,0.333333333,0.710144928,0.444485633,processed_horiz
29045-1-1200_page1.png,3pELsWoWzA,CLOSET,CLOSET,CLOSET,0,0,0,0,0.85299236,0.999889573,raw_horiz
29045-1-1200_page1.png,sPOBu7JBzB,"8'-5"" x 5'-6""","8'-5"" x5'-6""","8'-5"" x 5'-6""",0.076923077,0.666666667,0,0,0.780899771,0.674203075,processed_horiz
29045-1-1200_page1.png,auurqFea_X,OFFICE,OFFICE,OFFICE,0,0,0,0,0.700140647,0.983677882,processed_horiz
29045-1-1200_page1.png,9eDl9A1twV,NOOK,Nook,NOOK,0,0,0,0,0.729759245,0.837155044,raw_horiz
29045-1-1200_page1.png,EpXaTs2DSc,MUD,MUD,MUD,0,0,0,0,0.881723883,0.99949415,raw_horiz
29045-1-1200_page1.png,GdgHruNdlo,LAUN.,LAUN;,LAUN;,0.2,1,0.2,1,0.862011231,0.946716064,processed_horiz
29045-1-1200_page1.png,Fqpz1E3133,TWO CAR,TWO CAR,TWO CAR,0,0,0,0,0.716009984,0.935078651,processed_horiz
29045-1-1200_page1.png,045nBxoCWo,GARAGE,GARAGE,GARAGE,0,0,0,0,0.846229563,0.999982675,raw_horiz
29045-1-1200_page1.png,2JenAGs6zf,"20'-5"" x 20'-8""","20'-5""X 20'-8""","20'-5"" x 20'-8""",0.066666667,0.666666667,0,0,0.746309887,0.755185587,processed_horiz
29045-1-1200_page1.png,a8hmSuB5do,FLOOR PLAN,FLOOR PLAN,FLOOR PLAN,0,0,0,0,0.693520396,0.99952271,raw_horiz
29102-1-1200_page1.png,Odp-0-f95J,Porch,Porch,Porch,0,0,0,0,0.865191894,0.999716375,processed_horiz
29102-1-1200_page1.png,tKreVNKGq-,7-7 x 29-0,77*290,77 x 290,0.5,1,0.2,0.666666667,0.769131833,0.926222599,raw_horiz
29102-1-1200_page1.png,UhMXfYVJV8,Porch,Porch,Porch,0,0,0,0,0.864212008,0.999950206,raw_horiz
29102-1-1200_page1.png,t4xZ2fLZUy,12-0 x 18-6,120x186,120 x 186,0.363636364,1,0.181818182,0.666666667,0.933647197,0.828469168,processed_horiz
29102-1-1200_page1.png,XGu5waZElJ,Porch,Porch,Porch,0,0,0,0,0.793038922,0.999711395,processed_horiz
29102-1-1200_page1.png,MbG2R2wBw1,Porch,Porch,Porch,0,0,0,0,0.792948589,0.999972649,raw_horiz
29102-1-1200_page1.png,xuiNzZCuiv,Porch,Porch,Porch,0,0,0,0,0.716985459,0.985469431,raw_horiz
29102-1-1200_page1.png,FqzF0wVl3r,8-0 x 15-1,80x 15-1,80 x 15-1,0.2,0.666666667,0.1,0.333333333,0.937595387,0.809863201,processed_horiz
29102-1-1200_page1.png,LlFz8eFvmM,8-0 x 14-9,80x14-9,80 x 14-9,0.3,1,0.1,0.333333333,0.849673203,0.796499524,raw_horiz
29102-1-1200_page1.png,wso2By_BT7,52-0 x 8-0,520x80,520 x 80,0.4,1,0.2,0.666666667,0.815276273,0.943387178,raw_horiz
29102-1-1200_page1.png,SRfoPywnt5,Vltd.,Vltd,Vltd,0.2,1,0.2,1,0.716835217,0.870057344,processed_horiz
29102-1-1200_page1.png,HBLLrZpDHY,Vltd.,Vltd:,Vltd:,0.2,1,0.2,1,0.864069128,0.837100695,raw_horiz
29102-1-1200_page1.png,UvXYHn_-Ex,Vltd.,Vltd,Vltd,0.2,1,0.2,1,0.723965744,0.829186976,processed_horiz
29102-1-1200_page1.png,2G02wIk5F6,Kit.,Kit;,Kit;,0.25,1,0.25,1,0.882926829,0.805730343,raw_horiz
29102-1-1200_page1.png,ENMI6KJc9o,9-10 x,970X,970 x,0.5,1,0.333333333,0.5,0.719324578,0.594427764,processed_horiz
29102-1-1200_page1.png,G6XgJRpkF8,14-6,146,146,0.25,1,0.25,1,0.806391368,0.964912117,raw_horiz
29102-1-1200_page1.png,2Wffmy3hB5,Dining,Dining,DINING,0,0,0,0,0.786666901,0.999981701,processed_horiz
29102-1-1200_page1.png,8fY1XnRwbg,10-0 x 14-6,700*746,700 x 746,0.636363636,1,0.363636364,0.666666667,0.770662695,0.249963169,raw_horiz
29102-1-1200_page1.png,isDu4tMuoD,Family,Family,Family,0,0,0,0,0.82697201,0.999083723,processed_horiz
29102-1-1200_page1.png,fYWEco7HNi,Room,Room,NOOK,0,0,0,0,0.841296219,0.998466551,processed_horiz
29102-1-1200_page1.png,aUJzJQ4JWm,15-3 x 14-6,153*146,153 x 146,0.454545455,1,0.181818182,0.666666667,0.803686431,0.630532892,raw_horiz
29102-1-1200_page1.png,3XQ9UIjUvn,Bdrm 2,Bdrm 2,Bdrm 2,0,0,0,0,0.934701189,0.968288281,processed_horiz
29102-1-1200_page1.png,i-cbCgRqkx,11-5 x 12-8,115x12-8,115 x 12-8,0.272727273,1,0.090909091,0.333333333,0.88446267,0.457094785,raw_horiz
29102-1-1200_page1.png,IuITtuJ732,9-0 CLG,9OCLG,9OCLG,0.428571429,1,0.428571429,1,0.771070854,0.777514322,raw_horiz
29102-1-1200_page1.png,wnZ0NmnfG2,Master,Masler,Masler,0.166666667,1,0.166666667,1,0.90474621,0.803287706,raw_horiz
29102-1-1200_page1.png,a3DvHuGt2b,Suite,Suite,Suite,0,0,0,0,0.821559674,0.999939384,raw_horiz
29102-1-1200_page1.png,r9E75EgDY8,14-6 x 12-8,146*128,146 x 128,0.454545455,1,0.181818182,0.666666667,0.80683087,0.847033781,processed_horiz
29102-1-1200_page1.png,LcDwr2Sc2m,10-0 CLG,10OCLG,10OCLG,0.375,1,0.375,1,0.745519713,0.270642231,processed_horiz
29102-1-1200_page1.png,DYe7WEhOBi,TRAY CLG,TRAYCLG,TRAYCLG,0.125,1,0.125,1,0.749273324,0.994984114,raw_horiz
29102-1-1200_page1.png,Jc2KCCvnad,Bath,Bath,BATH,0,0,0,0,0.84693649,0.999970317,raw_horiz
29102-1-1200_page1.png,I6dvdcDcD7,M.,M_,M_,0.5,1,0.5,1,0.626439232,0.991127355,raw_horiz
29102-1-1200_page1.png,fhJ4emDw3B,Bath,Bath,BATH,0,0,0,0,0.773845343,0.999985552,processed_horiz
